process,s,sigma
uubar_to_ssbar,671.0960960960961,51.98126700136378
uubar_to_ssbar,672.072072072072,52.058890342235664
uubar_to_ssbar,673.048048048048,52.136513781501314
uubar_to_ssbar,674.024024024024,52.214137318743965
uubar_to_ssbar,675.0,52.29176095354915
uubar_to_ssbar,675.975975975976,52.36938468550489
uubar_to_ssbar,676.951951951952,52.44700851420117
uubar_to_ssbar,677.927927927928,52.52463243923076
uubar_to_ssbar,678.9039039039039,52.60225646018825
uubar_to_ssbar,679.8798798798799,52.67988057667074
uubar_to_ssbar,680.8558558558559,52.75750478827749
uubar_to_ssbar,681.8318318318318,52.835129094609954
uubar_to_ssbar,682.8078078078078,52.91275349527187
uubar_to_ssbar,683.7837837837837,52.99037798986915
uubar_to_ssbar,684.7597597597597,53.068002578009896
uubar_to_ssbar,685.7357357357357,53.14562725930432
uubar_to_ssbar,686.7117117117117,53.22325203336489
uubar_to_ssbar,687.6876876876877,53.30087689980602
uubar_to_ssbar,688.6636636636637,53.3785018582445
uubar_to_ssbar,689.6396396396397,53.456126908299005
uubar_to_ssbar,690.6156156156156,53.53375204959041
uubar_to_ssbar,691.5915915915916,53.61137728174176
uubar_to_ssbar,692.5675675675676,53.689002604377855
uubar_to_ssbar,693.5435435435436,53.76662801712597
uubar_to_ssbar,694.5195195195195,53.84425351961505
uubar_to_ssbar,695.4954954954954,53.921879111476244
uubar_to_ssbar,696.4714714714714,53.99950479234265
uubar_to_ssbar,697.4474474474474,54.07713056184945
uubar_to_ssbar,698.4234234234234,54.15475641963371
uubar_to_ssbar,699.3993993993994,54.23238236533453
uubar_to_ssbar,700.3753753753754,54.31000839859282
uubar_to_ssbar,701.3513513513514,54.38763451905168
uubar_to_ssbar,702.3273273273273,54.46526072635596
uubar_to_ssbar,703.3033033033033,54.5428870201524
uubar_to_ssbar,704.2792792792793,54.62051340008982
uubar_to_ssbar,705.2552552552553,54.69813986581875
uubar_to_ssbar,706.2312312312313,54.77576641699174
uubar_to_ssbar,707.2072072072073,54.85339305326311
uubar_to_ssbar,708.1831831831831,54.931019774289005
uubar_to_ssbar,709.1591591591591,55.008646579727596
uubar_to_ssbar,710.1351351351351,55.08627346923865
uubar_to_ssbar,711.1111111111111,55.16390044248388
uubar_to_ssbar,712.0870870870871,55.24152749912683
uubar_to_ssbar,713.063063063063,55.31915463883272
uubar_to_ssbar,714.039039039039,55.396781861268664
uubar_to_ssbar,715.015015015015,55.47440916610346
uubar_to_ssbar,715.990990990991,55.55203655300773
uubar_to_ssbar,716.966966966967,55.62966402165377
uubar_to_ssbar,717.942942942943,55.707291571715714
uubar_to_ssbar,718.918918918919,55.78491920286933
uubar_to_ssbar,719.894894894895,55.862546914792134
uubar_to_ssbar,720.8708708708708,55.9401747071633
uubar_to_ssbar,721.8468468468468,56.01780257966367
uubar_to_ssbar,722.8228228228228,56.095430531976056
uubar_to_ssbar,723.7987987987988,56.17305856378447
uubar_to_ssbar,724.7747747747748,56.25068667477492
uubar_to_ssbar,725.7507507507507,56.32831486463484
uubar_to_ssbar,726.7267267267267,56.40594313305352
uubar_to_ssbar,727.7027027027027,56.483571479721846
uubar_to_ssbar,728.6786786786787,56.56119990433193
uubar_to_ssbar,729.6546546546547,56.63882840657804
uubar_to_ssbar,730.6306306306307,56.71645698615577
uubar_to_ssbar,731.6066066066066,56.79408564276227
uubar_to_ssbar,732.5825825825826,56.87171437609631
uubar_to_ssbar,733.5585585585585,56.94934318585819
uubar_to_ssbar,734.5345345345345,57.026972071749924
uubar_to_ssbar,735.5105105105105,57.10460103347475
uubar_to_ssbar,736.4864864864865,57.182230070737745
uubar_to_ssbar,737.4624624624624,57.25985918324539
uubar_to_ssbar,738.4384384384384,57.3374883707056
uubar_to_ssbar,739.4144144144144,57.41511763282797
uubar_to_ssbar,740.3903903903904,57.49274696932344
uubar_to_ssbar,741.3663663663664,57.57037637990441
uubar_to_ssbar,742.3423423423424,57.64800586428494
uubar_to_ssbar,743.3183183183183,57.72563542218045
uubar_to_ssbar,744.2942942942943,57.80326505330769
uubar_to_ssbar,745.2702702702703,57.880894757385086
uubar_to_ssbar,746.2462462462463,57.95852453413234
uubar_to_ssbar,747.2222222222222,58.03615438327064
uubar_to_ssbar,748.1981981981982,58.1137843045225
uubar_to_ssbar,749.1741741741741,58.1914142976122
uubar_to_ssbar,750.1501501501501,58.26904436226481
uubar_to_ssbar,751.1261261261261,58.34667449820735
uubar_to_ssbar,752.1021021021021,58.42430470516791
uubar_to_ssbar,753.0780780780781,58.50193498287622
uubar_to_ssbar,754.0540540540541,58.57956533106292
uubar_to_ssbar,755.03003003003,58.65719574946053
uubar_to_ssbar,756.006006006006,58.73482623780258
uubar_to_ssbar,756.981981981982,58.81245679582404
uubar_to_ssbar,757.957957957958,58.890087423261306
uubar_to_ssbar,758.933933933934,58.967718119851895
uubar_to_ssbar,759.9099099099099,59.04534888533491
uubar_to_ssbar,760.8858858858858,59.12297971945041
uubar_to_ssbar,761.8618618618618,59.20061062194015
uubar_to_ssbar,762.8378378378378,59.278241592546884
uubar_to_ssbar,763.8138138138138,59.35587263101465
uubar_to_ssbar,764.7897897897898,59.43350373708902
uubar_to_ssbar,765.7657657657658,59.511134910516574
uubar_to_ssbar,766.7417417417417,59.588766151045235
uubar_to_ssbar,767.7177177177177,59.66639745842426
uubar_to_ssbar,768.6936936936937,59.744028832404005
uubar_to_ssbar,769.6696696696697,59.82166027273616
uubar_to_ssbar,770.6456456456457,59.899291779173645
uubar_to_ssbar,771.6216216216217,59.97692335147048
uubar_to_ssbar,772.5975975975975,60.05455498938213
uubar_to_ssbar,773.5735735735735,60.132186692665115
uubar_to_ssbar,774.5495495495495,60.20981846107701
uubar_to_ssbar,775.5255255255255,60.287450294376974
uubar_to_ssbar,776.5015015015015,60.365082192324934
uubar_to_ssbar,777.4774774774775,60.442714154682314
uubar_to_ssbar,778.4534534534534,60.52034618121141
uubar_to_ssbar,779.4294294294294,60.59797827167602
uubar_to_ssbar,780.4054054054054,60.675610425840816
uubar_to_ssbar,781.3813813813814,60.753242643471744
uubar_to_ssbar,782.3573573573574,60.83087492433589
uubar_to_ssbar,783.3333333333334,60.90850726820138
uubar_to_ssbar,784.3093093093094,60.986139674837744
uubar_to_ssbar,785.2852852852853,61.06377214401519
uubar_to_ssbar,786.2612612612612,61.1414046755054
uubar_to_ssbar,787.2372372372372,61.21903726908103
uubar_to_ssbar,788.2132132132132,61.29666992451588
uubar_to_ssbar,789.1891891891892,61.374302641584826
uubar_to_ssbar,790.1651651651651,61.45193542006376
uubar_to_ssbar,791.1411411411411,61.529568259729814
uubar_to_ssbar,792.1171171171171,61.60720116036102
uubar_to_ssbar,793.0930930930931,61.68483412173657
uubar_to_ssbar,794.0690690690691,61.762467143636755
uubar_to_ssbar,795.0450450450451,61.84010022584284
uubar_to_ssbar,796.021021021021,61.917733368137256
uubar_to_ssbar,796.996996996997,61.99536657030319
uubar_to_ssbar,797.972972972973,62.072999832125184
uubar_to_ssbar,798.9489489489489,62.15063315338874
uubar_to_ssbar,799.9249249249249,62.22826653388035
uubar_to_ssbar,800.9009009009009,62.30589997338748
uubar_to_ssbar,801.8768768768768,62.38353347169868
uubar_to_ssbar,802.8528528528528,62.461167028603285
uubar_to_ssbar,803.8288288288288,62.53880064389204
uubar_to_ssbar,804.8048048048048,62.61643431735642
uubar_to_ssbar,805.7807807807808,62.69406804878886
uubar_to_ssbar,806.7567567567568,62.771701837982846
uubar_to_ssbar,807.7327327327328,62.84933568473294
uubar_to_ssbar,808.7087087087087,62.9269695888345
uubar_to_ssbar,809.6846846846847,63.004603550083836
uubar_to_ssbar,810.6606606606607,63.082237568278515
uubar_to_ssbar,811.6366366366366,63.15987164321671
uubar_to_ssbar,812.6126126126126,63.23750577469768
uubar_to_ssbar,813.5885885885886,63.31513996252173
uubar_to_ssbar,814.5645645645645,63.39277420648993
uubar_to_ssbar,815.5405405405405,63.470408506404425
uubar_to_ssbar,816.5165165165165,63.54804286206812
uubar_to_ssbar,817.4924924924925,63.62567727328491
uubar_to_ssbar,818.4684684684685,63.703311739859785
uubar_to_ssbar,819.4444444444445,63.7809462615985
uubar_to_ssbar,820.4204204204204,63.85858083830749
uubar_to_ssbar,821.3963963963964,63.9362154697946
uubar_to_ssbar,822.3723723723724,64.013850155868
uubar_to_ssbar,823.3483483483484,64.09148489633723
uubar_to_ssbar,824.3243243243244,64.16911969101243
uubar_to_ssbar,825.3003003003003,64.24675453970477
uubar_to_ssbar,826.2762762762762,64.32438944222612
uubar_to_ssbar,827.2522522522522,64.40202439838951
uubar_to_ssbar,828.2282282282282,64.47965940800844
uubar_to_ssbar,829.2042042042042,64.55729447089769
uubar_to_ssbar,830.1801801801802,64.6349295868726
uubar_to_ssbar,831.1561561561562,64.71256475574926
uubar_to_ssbar,832.1321321321321,64.79019997734507
uubar_to_ssbar,833.1081081081081,64.86783525147787
uubar_to_ssbar,834.0840840840841,64.94547057796647
uubar_to_ssbar,835.0600600600601,65.02310595663045
uubar_to_ssbar,836.0360360360361,65.10074138729041
uubar_to_ssbar,837.0120120120121,65.17837686976742
uubar_to_ssbar,837.9879879879879,65.2560124038837
uubar_to_ssbar,838.9639639639639,65.33364798946215
uubar_to_ssbar,839.9399399399399,65.41128362632648
uubar_to_ssbar,840.9159159159159,65.48891931430109
uubar_to_ssbar,841.8918918918919,65.56655505321143
uubar_to_ssbar,842.8678678678679,65.6441908428835
uubar_to_ssbar,843.8438438438438,65.72182668314426
uubar_to_ssbar,844.8198198198198,65.79946257382132
uubar_to_ssbar,845.7957957957958,65.8770985147433
uubar_to_ssbar,846.7717717717718,65.95473450573915
uubar_to_ssbar,847.7477477477478,66.03237054663902
uubar_to_ssbar,848.7237237237238,66.11000663727383
uubar_to_ssbar,849.6996996996997,66.18764277747485
uubar_to_ssbar,850.6756756756756,66.26527896707444
uubar_to_ssbar,851.6516516516516,66.34291520590581
uubar_to_ssbar,852.6276276276276,66.4205514938026
uubar_to_ssbar,853.6036036036036,66.49818783059936
uubar_to_ssbar,854.5795795795796,66.57582421613138
uubar_to_ssbar,855.5555555555555,66.65346065023469
uubar_to_ssbar,856.5315315315315,66.73109713274606
uubar_to_ssbar,857.5075075075075,66.80873366350292
uubar_to_ssbar,858.4834834834835,66.88637024234349
uubar_to_ssbar,859.4594594594595,66.96400686910678
uubar_to_ssbar,860.4354354354355,67.04164354363226
uubar_to_ssbar,861.4114114114114,67.11928026576047
uubar_to_ssbar,862.3873873873874,67.19691703533243
uubar_to_ssbar,863.3633633633634,67.27455385218975
uubar_to_ssbar,864.3393393393393,67.35219071617512
uubar_to_ssbar,865.3153153153153,67.42982762713169
uubar_to_ssbar,866.2912912912913,67.50746458490312
uubar_to_ssbar,867.2672672672672,67.58510158933419
uubar_to_ssbar,868.2432432432432,67.66273864026996
uubar_to_ssbar,869.2192192192192,67.74037573755653
uubar_to_ssbar,870.1951951951952,67.81801288104032
uubar_to_ssbar,871.1711711711712,67.89565007056873
uubar_to_ssbar,872.1471471471472,67.97328730598966
uubar_to_ssbar,873.1231231231232,68.05092458715174
uubar_to_ssbar,874.0990990990991,68.12856191390426
uubar_to_ssbar,875.0750750750751,68.20619928609705
uubar_to_ssbar,876.0510510510511,68.28383670358082
uubar_to_ssbar,877.027027027027,68.36147416620695
uubar_to_ssbar,878.003003003003,68.43911167382697
uubar_to_ssbar,878.978978978979,68.51674922629367
uubar_to_ssbar,879.9549549549549,68.59438682346023
uubar_to_ssbar,880.9309309309309,68.67202446518034
uubar_to_ssbar,881.9069069069069,68.74966215130871
uubar_to_ssbar,882.8828828828829,68.82729988170007
uubar_to_ssbar,883.8588588588589,68.90493765621049
uubar_to_ssbar,884.8348348348349,68.98257547469609
uubar_to_ssbar,885.8108108108108,69.06021333701395
uubar_to_ssbar,886.7867867867868,69.13785124302163
uubar_to_ssbar,887.7627627627628,69.21548919257735
uubar_to_ssbar,888.7387387387388,69.29312718553977
uubar_to_ssbar,889.7147147147147,69.37076522176845
uubar_to_ssbar,890.6906906906906,69.44840330112342
uubar_to_ssbar,891.6666666666666,69.52604142346533
uubar_to_ssbar,892.6426426426426,69.60367958865525
uubar_to_ssbar,893.6186186186186,69.68131779655523
uubar_to_ssbar,894.5945945945946,69.75895604702751
uubar_to_ssbar,895.5705705705706,69.83659433993516
uubar_to_ssbar,896.5465465465466,69.91423267514179
uubar_to_ssbar,897.5225225225225,69.99187105251139
uubar_to_ssbar,898.4984984984985,70.06950947190903
uubar_to_ssbar,899.4744744744745,70.14714793319975
uubar_to_ssbar,900.4504504504505,70.22478643624957
uubar_to_ssbar,901.4264264264265,70.30242498092505
uubar_to_ssbar,902.4024024024025,70.3800635670932
uubar_to_ssbar,903.3783783783783,70.4577021946214
uubar_to_ssbar,904.3543543543543,70.53534086337805
uubar_to_ssbar,905.3303303303303,70.61297957323181
uubar_to_ssbar,906.3063063063063,70.69061832405204
uubar_to_ssbar,907.2822822822823,70.76825711570848
uubar_to_ssbar,908.2582582582583,70.84589594807154
uubar_to_ssbar,909.2342342342342,70.92353482101223
uubar_to_ssbar,910.2102102102102,71.00117373440179
uubar_to_ssbar,911.1861861861862,71.0788126881125
uubar_to_ssbar,912.1621621621622,71.15645168201686
uubar_to_ssbar,913.1381381381382,71.2340907159878
uubar_to_ssbar,914.1141141141142,71.31172978989906
uubar_to_ssbar,915.0900900900901,71.38936890362487
uubar_to_ssbar,916.066066066066,71.46700805703978
uubar_to_ssbar,917.042042042042,71.54464725001904
uubar_to_ssbar,918.018018018018,71.6222864824384
uubar_to_ssbar,918.993993993994,71.69992575417413
uubar_to_ssbar,919.96996996997,71.77756506510292
uubar_to_ssbar,920.9459459459459,71.85520441510207
uubar_to_ssbar,921.9219219219219,71.93284380404953
uubar_to_ssbar,922.8978978978979,72.01048323182322
uubar_to_ssbar,923.8738738738739,72.08812269830239
uubar_to_ssbar,924.8498498498499,72.16576220336599
uubar_to_ssbar,925.8258258258259,72.243401746894
uubar_to_ssbar,926.8018018018018,72.32104132876663
uubar_to_ssbar,927.7777777777778,72.39868094886477
uubar_to_ssbar,928.7537537537537,72.4763206070697
uubar_to_ssbar,929.7297297297297,72.55396030326322
uubar_to_ssbar,930.7057057057057,72.63160003732749
uubar_to_ssbar,931.6816816816817,72.7092398091453
uubar_to_ssbar,932.6576576576576,72.78687961859997
uubar_to_ssbar,933.6336336336336,72.86451946557528
uubar_to_ssbar,934.6096096096096,72.94215934995525
uubar_to_ssbar,935.5855855855856,73.01979927162448
uubar_to_ssbar,936.5615615615616,73.09743923046835
uubar_to_ssbar,937.5375375375376,73.1750792263724
uubar_to_ssbar,938.5135135135135,73.25271925922266
uubar_to_ssbar,939.4894894894895,73.33035932890567
uubar_to_ssbar,940.4654654654655,73.40799943530855
uubar_to_ssbar,941.4414414414415,73.48563957831863
uubar_to_ssbar,942.4174174174174,73.56327975782398
uubar_to_ssbar,943.3933933933934,73.6409199737129
uubar_to_ssbar,944.3693693693693,73.71856022587421
uubar_to_ssbar,945.3453453453453,73.79620051419725
uubar_to_ssbar,946.3213213213213,73.87384083857188
uubar_to_ssbar,947.2972972972973,73.95148119888805
uubar_to_ssbar,948.2732732732733,74.02912159503656
uubar_to_ssbar,949.2492492492493,74.1067620269084
uubar_to_ssbar,950.2252252252252,74.18440249439514
uubar_to_ssbar,951.2012012012012,74.26204299738885
uubar_to_ssbar,952.1771771771772,74.3396835357815
uubar_to_ssbar,953.1531531531532,74.41732410946645
uubar_to_ssbar,954.1291291291292,74.4949647183367
uubar_to_ssbar,955.105105105105,74.57260536228584
uubar_to_ssbar,956.081081081081,74.65024604120826
uubar_to_ssbar,957.057057057057,74.72788675499821
uubar_to_ssbar,958.033033033033,74.8055275035508
uubar_to_ssbar,959.009009009009,74.88316828676142
uubar_to_ssbar,959.984984984985,74.9608091045259
uubar_to_ssbar,960.960960960961,75.03844995674042
uubar_to_ssbar,961.936936936937,75.11609084330146
uubar_to_ssbar,962.9129129129129,75.19373176410623
uubar_to_ssbar,963.8888888888889,75.27137271905231
uubar_to_ssbar,964.8648648648649,75.34901370803733
uubar_to_ssbar,965.8408408408409,75.42665473095973
uubar_to_ssbar,966.8168168168169,75.50429578771795
uubar_to_ssbar,967.7927927927927,75.58193687821131
uubar_to_ssbar,968.7687687687687,75.65957800233919
uubar_to_ssbar,969.7447447447447,75.73721916000147
uubar_to_ssbar,970.7207207207207,75.81486035109852
uubar_to_ssbar,971.6966966966967,75.89250157553077
uubar_to_ssbar,972.6726726726727,75.97014283319957
uubar_to_ssbar,973.6486486486486,76.0477841240062
uubar_to_ssbar,974.6246246246246,76.12542544785238
uubar_to_ssbar,975.6006006006006,76.20306680464066
uubar_to_ssbar,976.5765765765766,76.28070819427346
uubar_to_ssbar,977.5525525525526,76.3583496166538
uubar_to_ssbar,978.5285285285286,76.43599107168505
uubar_to_ssbar,979.5045045045046,76.51363255927092
uubar_to_ssbar,980.4804804804805,76.59127407931572
uubar_to_ssbar,981.4564564564564,76.6689156317237
uubar_to_ssbar,982.4324324324324,76.7465572163999
uubar_to_ssbar,983.4084084084084,76.82419883324954
uubar_to_ssbar,984.3843843843844,76.90184048217829
uubar_to_ssbar,985.3603603603603,76.9794821630921
uubar_to_ssbar,986.3363363363363,77.05712387589736
uubar_to_ssbar,987.3123123123123,77.13476562050064
uubar_to_ssbar,988.2882882882883,77.21240739680924
uubar_to_ssbar,989.2642642642643,77.2900492047306
uubar_to_ssbar,990.2402402402403,77.36769104417237
uubar_to_ssbar,991.2162162162163,77.44533291504271
uubar_to_ssbar,992.1921921921922,77.52297481725036
uubar_to_ssbar,993.1681681681682,77.60061675070402
uubar_to_ssbar,994.1441441441441,77.67825871531296
uubar_to_ssbar,995.1201201201201,77.75590071098674
uubar_to_ssbar,996.0960960960961,77.83354273763531
uubar_to_ssbar,997.072072072072,77.91118479516898
uubar_to_ssbar,998.048048048048,77.98882688349832
uubar_to_ssbar,999.024024024024,78.06646900253435
uubar_to_ssbar,1000.0,78.14411115218819
